SK_ID_CURR,TARGET
101426,0.12857886625733972
101427,0.33671283664524293
101428,0.15509468402688908
101429,0.18828190677370088
101434,0.08892207514175518
101440,0.11534304270545516
101448,0.1300409654867111
101449,0.12115854348201385
101465,0.07510895268086422
101467,0.07035139696551235
101472,0.2081125487923553
101478,0.1966768774428869
101497,0.10699148947178595
101504,0.11783966387891294
101547,0.06948144413592078
101548,0.12223762019340814
101555,0.13509050891068944
101570,0.08207046670923236
101572,0.09345245983670036
101578,0.08966643516358623
101580,0.23346646260598125
101588,0.13537654937579438
101602,0.06967280198168253
101610,0.14075798431398565
101614,0.12033340915373357
101616,0.11957817460168654
101643,0.14259844955463996
101644,0.10300142155495616
101649,0.14828927764602573
101650,0.12236179159351038
101665,0.04663617018582048
101667,0.1461432115519347
101669,0.08225337340038395
101674,0.12060574836964082
101675,0.0884818183267437
101678,0.1779716685109422
101682,0.11954497481380434
101686,0.13347110033528084
101697,0.21577719504478593
101700,0.2129411667090353
101711,0.08444084475556803
101714,0.055245240677907814
101715,0.20397557235605426
101728,0.11084470568886158
101732,0.10350564538412098
101757,0.18011157471430708
101758,0.13964989710114398
101759,0.11115611473684468
101762,0.03953448403523166
101764,0.09047223769274883
101780,0.2556884271729092
101784,0.09564264230489111
101789,0.05631340239502602
101816,0.12035574134352037
101819,0.0761898432032775
101827,0.04354613679551214
101863,0.15919737048272298
101867,0.147470764049135
101870,0.045499267052352126
101873,0.18832058225900528
101878,0.11775985667141052
101879,0.06079394478597712
101880,0.05400326558952012
101887,0.1351290758333406
101897,0.06274511224416673
101901,0.09376194329456178
101903,0.3309851801836822
101920,0.10150494005600831
101921,0.0960066080486692
101922,0.08928119580145513
101961,0.1604150319743434
101962,0.08043721781813538
101971,0.09307341462072803
101976,0.21217040830975661
102002,0.13536194653483533
102005,0.06407967384825357
102007,0.35876373374908727
102017,0.05639438826649247
102019,0.23168261966907588
102029,0.04312843621172355
102051,0.17954271328124463
102052,0.04997731807278396
102054,0.059338823837199746
102062,0.1615348933048686
102067,0.20098615498992412
102068,0.12195327254756676
102070,0.08594722625761154
102090,0.14083430969124422
102092,0.16929082503656043
102099,0.17294834474800158
102100,0.051165033261500105
102112,0.11355547740143541
102113,0.09667903123020968
102122,0.2157323424765186
102123,0.09873203868025301
102125,0.08663148981265315
102126,0.16026413635433687
102146,0.10376138323385106
102147,0.15065375936680128
102151,0.08243202938044765
102158,0.12170205247791378
102159,0.08141775171333634
102162,0.08449528877042385
102165,0.08857597699874148
102166,0.12225366845551956
102174,0.07096093221039644
102193,0.2580808099827707
102198,0.08946834233336928
102205,0.16111887913014808
102206,0.06946387841573165
102218,0.0956398276387402
102221,0.10266939096891521
102230,0.1023286735880496
102238,0.13103511861265907
102248,0.07743566755005073
102252,0.1781286935748418
102259,0.09580342912083921
102262,0.13090190383957548
102273,0.09293771603560942
102286,0.15023491474466005
102293,0.08652888065722472
102294,0.05662938081915986
102296,0.11755689249677352
102298,0.11398609094964743
102303,0.06782800487037557
102309,0.10785731866409001
102315,0.07562559036015885
102340,0.07868023929493602
102342,0.14218600984747698
102344,0.12814284846170257
102346,0.13771119278596558
102347,0.0736853587810346
102374,0.11516113615795232
102380,0.08873977158668513
102387,0.07925989450626177
102393,0.07233980068881443
102403,0.08334847779256462
102413,0.12197161585721687
102414,0.028142747836211037
102415,0.0799709306476796
102416,0.12305308845227614
102439,0.1126726224974147
102441,0.06887556080968628
102443,0.0622546992651673
102444,0.09938352671826417
102445,0.2265628436951495
102448,0.0810004218590642
102449,0.1378842285561964
102450,0.22368952452765825
102456,0.10045250761187999
102458,0.12988865241265596
102459,0.0968420498567089
102465,0.043531311675837576
102470,0.19735659506139916
102471,0.0807049939070168
102475,0.16043694172385486
102476,0.17798306043713052
102506,0.11658281412577648
102509,0.07725328013779875
102519,0.09858966653238443
102522,0.08399875210368785
102545,0.0835719597771859
102549,0.11369869189079788
102562,0.04654988926059152
102563,0.07910029864141674
102568,0.18847723450371798
102582,0.13224551258673006
102592,0.045830259677603
102597,0.14772912332736068
102605,0.10788328915045484
102614,0.0840783277670654
102617,0.12930262044008922
102634,0.09993101385485277
102652,0.07979548147680197
102655,0.03181896701449974
102671,0.11548550720277743
102694,0.1885174213350456
102701,0.09996079900230884
102703,0.04847138860201626
102704,0.07025045945418953
102713,0.03131217380692139
102720,0.20170547868749328
102731,0.05628370591662627
102733,0.09416441058647124
102749,0.11786807524115969
102755,0.09467687119044663
102763,0.05689105996206412
102770,0.11642840599133365
102772,0.1474689049451929
102799,0.18427948830776494
102838,0.07778197190818043
102854,0.0883178270916436
102862,0.17331952028539582
102863,0.09947794336941186
102867,0.061508042791228214
102868,0.05900806528720797
102878,0.113815346427485
102887,0.12763230294818906
102898,0.20796321273705248
102904,0.11241793083703505
102912,0.1512918833675177
102919,0.0710010495542565
102927,0.09457395693186278
102932,0.100241630524054
102933,0.22952483138125063
102935,0.07593163755000404
102958,0.14151101169314428
102969,0.12656233864490604
102971,0.06367178142605995
102975,0.060861905149977344
102979,0.11172831349731656
102982,0.04755506008247627
102987,0.1629204353386166
102989,0.1269190645214056
102995,0.1307854311555253
102996,0.06824639074487139
103000,0.07954773545233407
103001,0.1285347612894925
103004,0.13104256396483746
103010,0.07894212157137169
103025,0.1777047469523567
103029,0.1294861899620451
103046,0.12156097994652758
103056,0.08152230220682541
103062,0.1578216348174744
103078,0.10074617100842144
103083,0.04330268123768895
103092,0.1451694793384843
103096,0.11322535744146313
103097,0.15844404844615728
103102,0.2117180445515461
103112,0.10017030329464359
103132,0.0873937916675286
103144,0.12327459109067718
103145,0.08147977298834501
103146,0.06835718020498585
103147,0.1535346521689098
103158,0.09419547849209699
103171,0.1314295552802253
103173,0.05613641526345704
103184,0.0811391227273164
103195,0.14190103772737755
103196,0.06682798343168107
103206,0.05242430219143523
103230,0.15061347012471366
103231,0.22476290095312312
103232,0.08271589797972151
103239,0.16628381919351778
103240,0.1609793289260571
103243,0.09754785488035818
103252,0.13929051390468133
103258,0.10509956872790789
103259,0.14470032410496228
103279,0.06402137029987727
103280,0.034645001114461546
103286,0.08503759692251844
103287,0.32237588515785315
103290,0.0751346749938105
103298,0.11943335611584185
103315,0.03820889872638044
103319,0.06100454562903775
103334,0.17288272801243065
103336,0.1353661478840103
103345,0.09556815225583039
103368,0.08028282015877083
103371,0.19569670508891668
103377,0.09302713268332802
103398,0.0653141331464868
103404,0.08908749242483749
103408,0.1557078719048733
103410,0.07758124213807308
103418,0.05253067393979718
103420,0.19423425056316798
103432,0.14502312611342383
103433,0.07358911611181235
103436,0.053405461689383434
103440,0.09535475971101559
103453,0.08468558127234826
103459,0.13435399959327682
103460,0.10613863362107406
103461,0.048983128903827895
103462,0.14536200078003772
103473,0.1334030852636987
103474,0.04774476714683805
103475,0.18399195715895555
103478,0.19516917706918557
103480,0.16201886427612727
103484,0.054417644858015604
103494,0.09326570660453672
103513,0.1351880061425373
103515,0.08730862228205831
103516,0.2584499341288258
103525,0.1654930829921107
103541,0.20566925824720061
103544,0.06742607697154802
103562,0.23777414924588727
103570,0.3552015974341859
103572,0.20323864955889515
103574,0.06764839226839972
103575,0.09333934139962904
103591,0.18452685346709904
103594,0.07679583853909612
103609,0.0790828725706904
103613,0.08541528313908517
103614,0.10136442041981875
103615,0.08039360364038935
103624,0.10967474284936654
103625,0.2899411171361996
103628,0.19455926288822806
103629,0.05465219030063241
103647,0.10238323707680286
103648,0.16840693203014723
103651,0.10298930304190806
103658,0.0615794553795723
103668,0.09845862530458052
103669,0.0783032133855985
103676,0.14970922483630575
103682,0.0867445930359535
103683,0.07823130393925068
103689,0.05121537554004569
103725,0.057804155073005764
103733,0.12973066388470753
103744,0.039287465028564124
103762,0.1224457605938221
103771,0.2583409023444126
103773,0.03656351601336082
103783,0.1409388158028128
103784,0.13290591915064723
103808,0.06033157034237039
103812,0.11029264278652327
103813,0.1280058447190087
103814,0.07667364967355884
103818,0.2409465924649742
103824,0.08680686292255115
103828,0.06009278102713333
103830,0.21794611667651173
103840,0.0534391943249039
103842,0.14072278306216027
103847,0.21434015857931457
103848,0.14993772110385659
103851,0.04371406862567742
103854,0.21141765959222725
103857,0.27904251699368854
103861,0.04013748914961919
103862,0.13800433913301446
103865,0.16683058427619402
103870,0.05009950863390502
103876,0.07638066464562694
103891,0.309931411644072
103908,0.06852970671136654
103914,0.13534084547817027
103918,0.14195925739309376
103940,0.08775655025286794
103963,0.15047132142136405
103966,0.15840576647669363
103971,0.15948312074941196
103980,0.11205388550224815
103984,0.11716473671725022
103985,0.07771138485147612
103998,0.30029873681854197
104019,0.06795599077883163
104026,0.08363293257068408
104035,0.14441461245855988
104044,0.09087999435237935
104045,0.08465472921871454
104047,0.14285613901650324
104051,0.07133909206780509
104058,0.11767731147473345
104063,0.0460246277016373
104066,0.11021687750800774
104087,0.038572628070879224
104089,0.09632465822183284
104095,0.0708900234594033
104098,0.18380993651077757
104104,0.046752104876781234
104110,0.23449897208723042
104120,0.11269790444879323
104122,0.047858255108984914
104131,0.07381749328918408
104132,0.15764949284845695
104135,0.07902089474186638
104136,0.09651787441929209
104149,0.1163867235808176
104150,0.10072214236891923
104156,0.19209593141478373
104165,0.1995971366641201
104175,0.09278973128819044
104179,0.1855116948230396
104184,0.1618392934140485
104206,0.0677822748076305
104216,0.23128402744984208
104230,0.21426220366924745
104257,0.035353020333706256
104272,0.05161102437012457
104273,0.12829145357055638
104278,0.05209751504442513
104294,0.14760263560320114
104295,0.10308044799314722
104297,0.0630202223593911
104298,0.11468831789505839
104308,0.12638587175851113
104318,0.07853996861417659
104319,0.10928764517406377
104320,0.17321312029551786
104327,0.141004226823825
104334,0.10990927408534447
104344,0.12775986656637645
104350,0.06518952495225674
104351,0.1430604355888313
104354,0.0999526180150819
104369,0.20710010582308414
104376,0.12198225356405318
104381,0.10062238332853156
104384,0.10230521979838401
104391,0.07987882681332932
104394,0.08307007030463368
104398,0.2138378932665755
104402,0.059995872687198415
104408,0.11993328389958817
104409,0.06373487797221503
104410,0.24241696075120978
104412,0.1272280711104205
104417,0.1443626965362292
104424,0.11913372855782364
104426,0.07435384364339463
104435,0.12098826899552112
104445,0.0910463298331942
104458,0.04393691781828769
104460,0.10395967856505026
104466,0.07242501555420278
104472,0.18133113964092443
104473,0.14267616497729912
104479,0.04785937560082342
104480,0.060889142200206484
104482,0.1887120402977514
104499,0.04100942877728025
104501,0.0448551676078389
104502,0.07682682577145544
104506,0.12004853137894489
104510,0.038826647107375135
104512,0.10285838237345021
104520,0.1765319790479649
104528,0.13947922201749605
104529,0.08676866980808347
104541,0.10961202930252223
104578,0.08556027241962788
104584,0.09684093763975991
104588,0.1727182976735604
104602,0.152800623507682
104610,0.07094212176956524
104611,0.11990515943561948
104618,0.1343065774090752
104620,0.08535635306031553
104622,0.05047597958537712
104624,0.06945188722475613
104625,0.1326835518340784
104634,0.18312077309016686
104639,0.11774849753764226
104646,0.06639210284786706
104647,0.07626410029149193
104652,0.06234051266611908
104670,0.14212031318006602
104677,0.09563441311879116
104685,0.18472957962191014
104691,0.10038602733827366
104696,0.10758446369334841
104699,0.06360951759563087
104712,0.18930203277917385
104714,0.10424918340950938
104717,0.11864409861467945
104718,0.05877938067182402
104740,0.07394753121187814
104741,0.10204199626708788
104743,0.037046357534777634
104744,0.12425834691934123
104747,0.15752892781839611
104767,0.12462533883973752
104772,0.4232841760046253
104776,0.23967000968685498
104779,0.07106597999435635
104814,0.07486473825009177
104815,0.07682039891310424
104830,0.13528955178589813
104831,0.17637254068313266
104833,0.1436948550556802
104839,0.06844225065080912
104840,0.07366901360649292
104860,0.14664524478026764
104861,0.05815161135373473
104866,0.09985830782928307
104870,0.07325980416231972
104877,0.14966311250150016
104878,0.06069617460374234
104879,0.08218118571366587
104880,0.10656840373137447
104899,0.09978348078188322
104906,0.07617606491743006
104907,0.1386176563793496
104913,0.14066819186227766
104916,0.14619287761300695
104921,0.08767960338102526
104930,0.0967483398668876
104931,0.19506069403229973
104936,0.10127942906513207
104937,0.10384528749372231
104942,0.06602075207507427
104943,0.08181362789230019
104969,0.14495313414050745
104972,0.28644423144666137
104988,0.14798431799746967
105013,0.08618495059179165
105015,0.09590050834581029
105019,0.10972391408034937
105027,0.12586122347560816
105030,0.10997739641937557
105035,0.30484506062080036
105041,0.06568358730239383
105051,0.14229961321653892
105056,0.09494345635798014
105067,0.3973775700284492
105071,0.15340244765824312
105072,0.07664802318525323
105074,0.2059277999168767
105091,0.13649733324653066
105101,0.07023345741723987
105103,0.07639440020029042
105134,0.08865959707753054
105139,0.0943747783009686
105142,0.1968623574931717
105146,0.08878319452330626
105163,0.10473984726902201
105168,0.18998935019715993
105172,0.040706595797236
105176,0.2505653869748504
105195,0.10652009049789903
105196,0.2218351297111534
105197,0.054653800182317296
105203,0.09978696238718143
105223,0.13077256833774706
105227,0.1747722607115544
105228,0.04166830567919909
105230,0.21066042292621773
105231,0.16477197345555344
105239,0.08434015421386579
105242,0.11737813338898252
105244,0.10764379001418935
105245,0.16035356274543733
105248,0.05342234906727405
105249,0.09183605244933482
105266,0.1774430291030613
105271,0.22918594183470356
105276,0.14307416747393678
105282,0.1027772650475559
105292,0.11293845472575066
105297,0.03512728049571088
105332,0.1656793734978401
105333,0.06909669182518727
105343,0.08940992202844568
105344,0.05389728390480927
105345,0.17254819036959582
105357,0.09914743749319214
105359,0.08649156745421038
105366,0.07516065660264665
105367,0.11792157135152985
105370,0.02562878309266337
105377,0.10978880640430005
105390,0.08447960115500108
105399,0.05321458608482055
105403,0.12213443024040431
105404,0.07674121908704325
105414,0.07831860193401892
105417,0.09745943617943467
105425,0.23299978575838418
105452,0.12185290673909215
105454,0.12428505908421852
105456,0.12914426699969364
105470,0.12335913851568239
105471,0.0746645784937975
105483,0.10414526438692956
105493,0.13791351213068562
105508,0.19203011507088324
105514,0.1294047465342027
105515,0.04876154998830477
105528,0.2558284841573572
105529,0.08929740084645034
105531,0.10730560440198177
105532,0.10401123294548252
105558,0.03993313579414065
105574,0.07665313233563462
105578,0.04232755835991992
105584,0.2922956985177164
105595,0.1571269837977887
105617,0.14768879068043947
105618,0.0891115688778238
105621,0.08692008319270694
105625,0.10814246116424375
105629,0.13987575438931502
105630,0.05590060869965468
105634,0.0600687267631044
105635,0.07982121940816539
105641,0.15771010993636386
105647,0.12436008670857676
105648,0.1007059384535002
105655,0.06923899734935088
105657,0.0713424090579102
105672,0.14064723877075483
105678,0.14449949261371253
105682,0.08949373713965568
105691,0.10321989818428969
105692,0.07286514695474124
105706,0.1673439678060203
105712,0.12100805952723848
105720,0.10392893410968541
105734,0.06366453343261917
105735,0.10533611956469371
105736,0.12095020662899442
105737,0.050338154307438675
105738,0.20316656335733507
105740,0.1946009590564535
105744,0.04743782101536697
105747,0.12254530039264479
105749,0.1959042078963106
105754,0.1210555892995351
105758,0.05193484510308124
105760,0.09800234653390004
105767,0.1498768483045384
105784,0.19468690721631643
105791,0.10518235091252341
105802,0.09987191456327403
105807,0.20498223432646168
105809,0.06362179405310701
105816,0.13288151083471436
105817,0.045721148965889497
105824,0.2170013618481181
105832,0.12757315953572185
105856,0.07071428460828207
105865,0.10116863610547305
105899,0.12273968978724614
105906,0.048855866879492206
105916,0.11660448855830996
105923,0.1569825603757238
105937,0.12283656515140087
105965,0.058951122938144675
105966,0.11461595928491715
105968,0.06121952307753078
105973,0.0761848728408181
105976,0.14584044714910582
105978,0.06642426594016533
105979,0.07355275097971818
105991,0.12409957240836565
105998,0.09977475608537192
105999,0.09183699342871844
106000,0.2316700312340164
106001,0.14697122093759366
106010,0.1028180676302427
106011,0.09973092021714029
106013,0.20110022480648262
106015,0.0872717152285819
106026,0.04708835979891949
106032,0.10323355046336305
106035,0.18115718691791688
106040,0.10051580001906384
106041,0.16513236851305665
106044,0.05752854559985657
106053,0.19120796120541536
106054,0.049450166778489985
106065,0.2420463972395391
106081,0.09263188818553053
106083,0.1220264273839193
106087,0.0872986377620248
106090,0.13875488489483292
106101,0.0388190729289009
106102,0.12042414085001611
106109,0.09533095160586344
106116,0.08840374554436908
106150,0.052993992891769724
106155,0.24383359079891617
106166,0.06338518651523581
106176,0.10658025895091253
106189,0.06408007908190544
106199,0.18387974154290862
106205,0.09285502815999022
106206,0.10596012561604126
106211,0.0768398661261856
106214,0.0489161534974452
106216,0.11395720890834764
106217,0.11277405173374236
106225,0.08499269097530116
106249,0.0840893489901858
106256,0.12332842833028558
106258,0.11170053665507348
106261,0.10993581985259121
106262,0.1624878966505373
106264,0.03480284227786724
106271,0.1244844245667932
106276,0.07474037800355836
106277,0.1465477978913429
106286,0.15903293605155133
106293,0.0511260850528377
106295,0.0817711838190869
106296,0.11575132068893253
106297,0.19218382798147815
106298,0.09332352158178087
106311,0.06411781623269108
106314,0.14002569531512332
106320,0.1399565057119448
106334,0.14599113212083473
106346,0.14478864105615907
106347,0.06780892761317116
106349,0.11067202729738396
106354,0.12682818735615836
106360,0.037388160264353355
106373,0.12783000690454818
106377,0.12080357664236832
106386,0.18720967445753733
106387,0.11763225004325144
106391,0.033375617101486295
106401,0.18859283321377102
106411,0.1915232797340704
106413,0.2127139011045274
106426,0.14155128595525648
106427,0.11582879244398771
106428,0.2054522463842102
106434,0.10027128418823861
106438,0.1232325588703702
106440,0.11009089921319273
106441,0.05596225109227875
106452,0.18679903392927732
106453,0.10822814467009176
106454,0.08296254013683935
106457,0.15175130847771218
106484,0.08928650650286009
106488,0.24110249786409632
106491,0.15866198042315344
106514,0.14697758738675568
106527,0.11265828792535518
106528,0.07109152448135622
106529,0.027584141408203255
106534,0.2010199416926694
106550,0.2405326760964525
106577,0.08625534132553399
106585,0.16242958842237326
106590,0.05095117800661672
106607,0.08865286307617302
106610,0.12067765045522663
106611,0.09771862144963046
106612,0.16704000508489464
106624,0.08375620067071686
106631,0.05815681403666468
106647,0.3423490463687588
106660,0.2130095460149969
106674,0.07323311497956354
106687,0.08287112440186274
106712,0.09603369315793786
106713,0.10049129066071667
106717,0.09861433230353583
106720,0.14405858115266357
106721,0.14296706404386858
106724,0.09086307563155083
106735,0.15585040708093792
106739,0.08808208192547354
106740,0.13810415630376788
106754,0.09517077216453365
106760,0.2800791019192376
106761,0.11583808215770498
106784,0.1339208972974894
106787,0.10505522875818195
106797,0.05472633083209492
106798,0.1258782094034567
106802,0.17019206435766107
106803,0.1567088318208308
106804,0.3618632016271669
106805,0.07375910104218379
106810,0.17077724301514577
106812,0.1509675265950315
106813,0.08108493839512775
106817,0.08068638040545434
106822,0.08217128627507447
106823,0.083860120757391
106827,0.0649869616321803
106841,0.10421779744792589
106851,0.11418804609560827
106852,0.12009670287384695
106853,0.21719604027966538
106854,0.3646755999306058
106861,0.10381941234222263
106873,0.13945082399897066
106877,0.06797889934643306
106878,0.06858381002348223
106881,0.15645847261005966
106900,0.05144054970595352
106906,0.09478614613893671
106907,0.10480740270058224
106914,0.16218625785782187
106916,0.09208907919316932
106924,0.052608637733019825
106931,0.07251172257650715
106936,0.1303379323044916
106937,0.1245702641591859
106938,0.09098891628985734
106939,0.14402411552637218
106943,0.08468326439757806
106944,0.12063594593402012
106967,0.09460573072485261
106980,0.1113630701913272
106986,0.0982734919552805
106987,0.072639772836111
106990,0.06060944424748591
107013,0.04166371305143449
107023,0.09276020284155818
107033,0.09736008608234233
107037,0.14821380789446062
107048,0.1030705143527497
107071,0.09584689527180196
107081,0.041048481085922746
107113,0.10069867815378791
107130,0.07654156720477599
107131,0.0816518154408251
107145,0.14129572627584586
107156,0.13356783804382255
107219,0.11006939245751507
107222,0.1804877479594978
107223,0.46038373322341863
107232,0.1925454147279902
107245,0.12255424876442654
107246,0.040968086683769694
107247,0.08096376272945369
107256,0.048041547941724744
107259,0.04980485723078255
107260,0.03363753427262915
107279,0.28047696852933746
107280,0.08479732236448087
107281,0.12108722599551429
107285,0.07317445395273914
107329,0.11098515726402887
107337,0.1306963896637108
107349,0.09151851833826602
107350,0.08204161299601297
107351,0.062202847087675865
107359,0.28632924873535026
107391,0.17808214346255202
107394,0.12472839581402345
107395,0.05257421584857395
107406,0.09946654755110634
107416,0.15430760758873302
107417,0.08607083332636867
107418,0.09130057566978621
107419,0.10728595877824733
107444,0.0594030551715753
107445,0.09341627813229031
107446,0.1287382230421901
107460,0.1800832243868319
107470,0.09726721813548789
107475,0.12211722802238414
107520,0.07642029245506514
107526,0.1363739304401993
107527,0.05579449600144024
107530,0.039958239037784164
107532,0.1835165758661057
107534,0.15563822368392682
107535,0.14281893449997748
107554,0.21150635628069211
107556,0.06914947622069784
107559,0.1499481361031503
107561,0.05025105413107508
107564,0.10577726761141762
107566,0.0940522330808686
107571,0.0919936989728074
107590,0.16182137675561126
107602,0.14664162024275948
107625,0.144254773510538
107626,0.31872783158373297
107635,0.05839294372210054
107636,0.0866610378340903
107645,0.13300428302794534
107652,0.26783876651975713
107655,0.054625334643746595
107668,0.05255975183046835
107670,0.07262970462887587
107677,0.03320245734299164
107680,0.14306539745010763
107683,0.17738007613073944
107684,0.08567041967065109
107691,0.11408777651331044
107692,0.12828927128588913
107703,0.11756141941471179
107709,0.04543007304828108
107710,0.10380235703228713
107721,0.18685407589022743
107725,0.18340187886223927
107727,0.17178126929990378
107739,0.07032209174436518
107740,0.14093486027126173
107741,0.11624163348094962
107747,0.07535146801897508
107765,0.28000207065694727
107768,0.06763821919236257
107775,0.15842126738220613
107782,0.22314183267026527
107790,0.11527280384490539
107801,0.10286738608356906
107807,0.04765496969075926
107811,0.1256314204433736
107817,0.1506982058786512
107826,0.08545368588657613
107838,0.15008652436499717
107839,0.10760240479343297
107843,0.09826912339243596
107847,0.07725757411850283
107849,0.1710615699635201
107850,0.14401635057872686
107867,0.143284972350709
107871,0.14105356959878537
107908,0.08440968983100236
107913,0.14098516302072042
107927,0.09728276452772178
107931,0.06781800263899998
107955,0.046646145895523246
107962,0.14335838066608786
107977,0.08379805916076379
107978,0.12162345547461022
107993,0.06933888644341274
108010,0.10362044958654769
108016,0.11722796930923964
108018,0.2963275580523503
108027,0.15752778858639166
108045,0.1538001718825518
108069,0.19334873043343417
108082,0.09357260742063868
108089,0.09932746013356676
108092,0.0833919882666047
108106,0.05893024973392507
108112,0.12456662431489642
108120,0.13933057279806785
108122,0.2703678186137044
108135,0.15172766116716385
108170,0.06144950971267957
108171,0.0925892703394125
108177,0.03697803429328855
108180,0.1355170614274744
108183,0.07780109026973389
108184,0.057375801096659504
108185,0.11494096373273208
108192,0.11939185222100034
108195,0.17000552745630845
108196,0.17602906624508582
108218,0.07271092554542763
108219,0.2041551281058321
108243,0.13673199380109496
108249,0.04752669243458381
108251,0.029653776584545162
